Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-20 00:00:00-04:00,128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,56343300,0.0,0.0
2023-10-23 00:00:00-04:00,124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,48260000,0.0,0.0
2023-10-24 00:00:00-04:00,127.73999786376953,128.8000030517578,126.33999633789062,128.55999755859375,46477400,0.0,0.0
2023-10-25 00:00:00-04:00,126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,74577500,0.0,0.0
2023-10-26 00:00:00-04:00,120.62999725341797,121.63999938964844,118.3499984741211,119.56999969482422,100419500,0.0,0.0
2023-10-27 00:00:00-04:00,126.19999694824219,130.02000427246094,125.5199966430664,127.73999786376953,125309300,0.0,0.0
2023-10-30 00:00:00-04:00,129.72000122070312,133.0,128.55999755859375,132.7100067138672,72485500,0.0,0.0
2023-10-31 00:00:00-04:00,132.75,133.57000732421875,131.7100067138672,133.08999633789062,51589400,0.0,0.0
2023-11-01 00:00:00-04:00,133.9600067138672,137.35000610351562,133.7100067138672,137.0,61529400,0.0,0.0
2023-11-02 00:00:00-04:00,138.72999572753906,138.80999755859375,136.47000122070312,138.07000732421875,52236700,0.0,0.0
2023-11-03 00:00:00-04:00,138.99000549316406,139.49000549316406,137.4499969482422,138.60000610351562,44007200,0.0,0.0
2023-11-06 00:00:00-05:00,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,44970400,0.0,0.0
2023-11-07 00:00:00-05:00,140.5500030517578,143.3699951171875,140.5,142.7100067138672,53553500,0.0,0.0
2023-11-08 00:00:00-05:00,142.97000122070312,143.1199951171875,141.22000122070312,142.0800018310547,44521700,0.0,0.0
2023-11-09 00:00:00-05:00,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,36235400,0.0,0.0
2023-11-10 00:00:00-05:00,140.4600067138672,143.64999389648438,139.91000366210938,143.55999755859375,49287800,0.0,0.0
2023-11-13 00:00:00-05:00,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600,0.0,0.0
2023-11-14 00:00:00-05:00,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600,0.0,0.0
2023-11-15 00:00:00-05:00,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700,0.0,0.0
2023-11-16 00:00:00-05:00,140.91000366210938,143.32000732421875,139.52000427246094,142.8300018310547,49653500,0.0,0.0
2023-11-17 00:00:00-05:00,142.66000366210938,145.22999572753906,142.5399932861328,145.17999267578125,49636700,0.0,0.0
2023-11-20 00:00:00-05:00,145.1300048828125,146.6300048828125,144.72999572753906,146.1300048828125,41951200,0.0,0.0
2023-11-21 00:00:00-05:00,143.91000366210938,144.0500030517578,141.5,143.89999389648438,71226000,0.0,0.0
2023-11-22 00:00:00-05:00,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,45669100,0.0,0.0
2023-11-24 00:00:00-05:00,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,22378400,0.0,0.0
2023-11-27 00:00:00-05:00,147.52999877929688,149.25999450683594,146.8800048828125,147.72999572753906,53762400,0.0,0.0
2023-11-28 00:00:00-05:00,146.97999572753906,147.60000610351562,145.52999877929688,147.02999877929688,42711700,0.0,0.0
2023-11-29 00:00:00-05:00,147.85000610351562,148.5399932861328,145.97000122070312,146.32000732421875,40610900,0.0,0.0
2023-11-30 00:00:00-05:00,144.75999450683594,146.92999267578125,144.3300018310547,146.08999633789062,65814000,0.0,0.0
2023-12-01 00:00:00-05:00,146.0,147.25,145.5500030517578,147.02999877929688,39924600,0.0,0.0
2023-12-04 00:00:00-05:00,145.25,145.35000610351562,142.80999755859375,144.83999633789062,48294200,0.0,0.0
2023-12-05 00:00:00-05:00,143.5500030517578,148.57000732421875,143.1300048828125,146.8800048828125,46822400,0.0,0.0
2023-12-06 00:00:00-05:00,147.5800018310547,147.85000610351562,144.27999877929688,144.52000427246094,39679000,0.0,0.0
2023-12-07 00:00:00-05:00,146.14999389648438,147.9199981689453,145.33999633789062,146.8800048828125,52352800,0.0,0.0
2023-12-08 00:00:00-05:00,145.47999572753906,147.83999633789062,145.39999389648438,147.4199981689453,41858000,0.0,0.0
2023-12-11 00:00:00-05:00,145.66000366210938,146.19000244140625,143.63999938964844,145.88999938964844,50907300,0.0,0.0
2023-12-12 00:00:00-05:00,145.52000427246094,147.5,145.3000030517578,147.47999572753906,44944300,0.0,0.0
2023-12-13 00:00:00-05:00,148.1199951171875,149.4600067138672,146.82000732421875,148.83999633789062,52766200,0.0,0.0
2023-12-14 00:00:00-05:00,149.92999267578125,150.5399932861328,145.52000427246094,147.4199981689453,58400800,0.0,0.0
2023-12-15 00:00:00-05:00,148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,110039100,0.0,0.0
2023-12-18 00:00:00-05:00,150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,62512800,0.0,0.0
2023-12-19 00:00:00-05:00,154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,43171300,0.0,0.0
2023-12-20 00:00:00-05:00,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,50322100,0.0,0.0
2023-12-21 00:00:00-05:00,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,36305700,0.0,0.0
